sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
The Law of Conservation of Energy states that the amount of energy in a closed system will remain the same.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It also states that said energy can only be converted from one form to another.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since this roller coaster is technically a closed system, all of the energy it will ever have will remain at the same amount and can only be converted.",P6_03_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"At the beginning of the coaster, potential energy starts being converted to kinetic energy as the car falls down the track.",P6_03_11_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the lowest point after the drop and before the loop, the car will be moving at its fastest speed.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since the top of the loop is lower than the initial drop, the car will be able to make it over.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We can prove this using data from some of my runs of a simulation.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That is because the car still has some kinetic energy left after the drop and not all of the kinetic energy has converted back to potential.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With an initial drop height of 4.5 meters and a hill height of 4 meters, the coaster was able to make it to the end.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the car still had 276 joules of kinetic energy at the top of the hill after the drop.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"However, if this loop were higher than the initial drop, the car wouldn't make it to the end since all of the kinetic energy would be exhausted and the car would move backwards.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We can see this with another one of my data points.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With an initial drop height of 4.5 meters and a hill height of 5 meters, the car couldn't make it to the end of the track.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the car had converted all 2,558 joules of kinetic energy back to potential energy before the car could even make it to the top of the hill.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My roller coaster design has a drop height greater than the height of the loop, so it will be able to make it after the loop.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"After that first loop, the track keeps going downward, so the car is guaranteed to have enough kinetic energy to make it to the end of the track.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In conclusion, my roller coaster design will be really fun, plus the car will be able to make it to the end without backtracking at the same time.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The roller coaster would be fun because of its unique design, and the car would make it without fail with its high drop height.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I hope you will consider making my design a reality so that visitors can have a blast at your park!,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: I designed a roller coaster for your theme park that is both physically viable and fun.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My roller coaster has a high drop height for maximum energy and speed throughout the ride.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It's also designed in a way that the car will never roll backwards along the track so that the car will make it to the end without fail.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Let's analyze the physics behind why my roller coaster design will be the best for your park.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The height of the initial drop on a roller coaster is a key factor that decides the amount of energy that a roller coaster will have throughout the ride.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of an initial drop, the car will have all of the energy it will ever have, which starts in the form of potential energy.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Potential energy is the stored energy that matter can use to make things happen—when the time comes.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As the car rolls down the track from the initial drop, it begins converting the potential energy it had at the top of the drop into kinetic energy.",P6_03_11_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Kinetic energy is the energy that is formed when things actually do happen.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Once the car is at the bottom of the initial drop, all of the potential energy that could be converted is now kinetic energy.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This means the car will be moving as fast as it ever has.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We can see how the initial drop height has an effect on energy using data from Initial Drop.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Throughout all runs, I had no hills and used a car that had a mass of 58 kilograms.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of an initial drop of 2 meters, the car had 1,134 joules of potential energy and 0 joules of kinetic.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the bottom of the drop, the car had 0 joules of potential energy and 1,134 joules of kinetic.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With an initial drop height of 5 meters, the car had 2,834 joules of potential energy and 0 joules of kinetic, while at the bottom, the car had 0 joules potential and 2,834 kinetic.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My roller coaster design has a high drop height that will maximize the amount of kinetic energy, therefore speed and fun, during the ride.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy within a ride is the same as the amount of potential energy at the start of the ride.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the bottom of the drop, assuming that's the lowest point of the roller coaster, all of that energy will have been converted into kinetic energy, also the same as the total energy.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We can see this in the data we used previously from Initial Drop.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of a drop of 5 meters, the car had 2,834 and 0 joules of potential and kinetic energy respectively, while at the bottom, the car had 0 and 2,834 joules of potential and kinetic respectively.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"While the car is going down the drop, the potential energy is converted into kinetic energy more and more until the bottom of the drop.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At any given point throughout the ride, kinetic energy plus potential energy will always equal total energy.",P6_03_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
We can see this in data from Add a Hill.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Throughout all runs, the car had a mass of 58 kilograms and was dropped from 4.5 meters.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This run had a total energy of 2,254 joules.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of a hill with a height of 3 meters, the car had 1,708 joules of potential energy and 847 joules of kinetic energy.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Add those together, and you get the total energy—2,254 joules.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So long as we're working with a closed system, the total energy within that system will remain the same no matter what and energy can only be converted from one form to another.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is the Law of Conservation of Energy, and it is fundamental to knowing how roller coasters, or physics in general, work.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car of my roller coaster design should have plenty of energy.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The amount of energy the car has decides whether or not it will make it to the end of the ride.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the initial drop height is higher than the highest point along the track.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That leads into my next point…,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The height of the initial drop versus the height of the highest hill on a track has the most impact on whether or not the coaster car will be able to make it to the end.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If the hill height is lower than the drop height, the coaster car will make it to the end.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
This is because the car had enough kinetic energy left over to get over the peak after converting kinetic energy into potential energy going up the hill.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If the hill height is equal to or higher than the drop height, the car won't be able to make it to the end of the ride.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the car will have exhausted all of its kinetic energy before making it to the peak of the hill.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We can see this using more data from Add a Hill.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With a drop height of 4.5 meters and a hill height of 4 meters, the coaster car still had 276 joules of energy at the top of the hill that it could use to make it the rest of the way through the track.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With the same drop height but with a hill that's 5 meters tall, the coaster car had 0 joules of kinetic energy before it even made it to the top.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So, it started rolling backwards and the car never made it to the end.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My roller coaster design's drop height is higher than the highest point along the track after the drop.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Therefore, the car will be able to make it to the end of the track.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My roller coaster design's drop height is higher than the highest point along the ride, as stated previously.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Hence, the car will make it to the end of the track without fail.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The mass of the car of a roller coaster has an impact on the energy that the car has, however, it may not affect the speed of the roller coaster.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"That could be because the car has more matter so it can store more energy, but that extra energy within that matter doesn't translate into the car moving faster.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Therefore, the coaster car should move at the same speed regardless of mass.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We can see how the coaster car has more energy using data from Mass & Energy.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Each run of this simulation had a drop height of 5 meters and a hill height of 4 meters.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With a car mass of 40 kilograms, the car had 1,959 joules of total energy throughout the ride.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With car mass set to 60 kilograms, the car had 2,939 joules of total energy.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That's 980 more joules of total energy than the run with 40 kilograms.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The mass of the car on my roller coaster design can simply be decided while it's being built, since in the end, it shouldn't really have much of an impact.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
There we go!,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I really hope you will consider my roller coaster design.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We've seen from all of the data that my roller coaster won't have any flaws in functionality.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Plus, we've implicitly seen how the roller coaster can be fun for visitors to your park.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I hope that all of your visitors have a blast at your park with my roller coaster design!,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster design is 5 meters.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because according to the data when we increased the drop height the PE went up at the initial drop.,P1_05_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example we started at a drop height of 2 meters and the PE is 977 joules.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When we increased the height of the drop to 3 meters the PE was 1466 joules.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Also the KE at the bottom of the hill will be larger when you increase the drop height.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This will help ensure that the coaster doesn't get stuck when it is going up a hill or through a loop.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The hill height for my roller coaster design is 3 meters.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because with the initial drop at 5 meters if we make the hill too high the cart won't make it up the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
We can say this because our data proves that it won't make it up the hill height that is 5 meters tall.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
for example our data shows that when the hill is 3 meters the cart will make it up the hill with an initial drop height of 5 meters.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When we move the hill height to 5 meters the cart doesn't make it up the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So we can infer that the hill has to be a smaller height than your initial drop.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because when the energy transfers from PE to KE it won't be enough to get up the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy is always the same as the PE at the top of the initial drop but the KE is different at the top of the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example in our data when the hill height was 5m the PE at the top of the hill was 2449j but then when the cart gets to the top of the hill not all the KE transfers into PE.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In our data the PE at the top of the hill is 980j and the KE at the top of the KE is 1463j.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass of the car affects the energy when going through the roller coaster because the larger the mass the more energy the cart will have.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
So this means that if you want the roller coaster to go faster you should make the mass of the cart larger.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example in our data when the mass was 40kg the total energy was 1955j but when we had a mass of 60kg the total energy was 2933.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster design is 5 meters.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
On top of that the total energy will increase with the drop height increasing since total energy and PE have a direct relationship.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because with the initial drop at 5 meters if we make the hill too high the cart won't make it up the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So we can infer that the hill has to be a smaller height than your initial drop.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The total energy is always the same as the PE at the top of the initial drop.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The KE is different at the top of the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because when the cart goes down the hill the PE transfers into the Ke.,P1_05_01_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Since energy can't be created nor destroyed there is still some PE when it goes up the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
E1: My team and I have come up with a couple ideas for the roller coaster for you and your family's park.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We want to start with an initial drop height of 5 m. That would create a PE of 2,443 J and a KE of 0 J at the initial drop, and a total energy of 2,443 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then the PE at the bottom of the initial drop will be around 1 J and the KE at the bottom of the initial drop will be 2,442 J, with a total energy of 2,443 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We also did another test where the initial drop was 4 m, giving the PE at the top of the initial drop 1955 J, and a KE of 0 J at the top.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then at the bottom of the initial drop, it would give a PE of 1 and a KE of 1954.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows that if the height is higher then the total energy, the KE, and the PE, will be more.",P1_05_13_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy does not change throughout the ride even while the KE and the PE are changing.,P1_05_13_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
We decided to do 5 m since that is the highest height we could do.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We will then add a hill, with the height of around 4 m. We would have done 5 m, but in my data when testing a hill height of 5 m and a initial drop height of 5 m, we found that the coaster couldn't make it over the hill.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We found that this happens since there isn't enough KE to make it over the hill since the energy has to be split in between KE and PE, we had to make it 4 m. The Law of Conservation of Energy says that Energy can't be created or destroyed only changed, and that is also the reason we can't make the hill height and the initial drop the same.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"Keep in mind that the tests we are doing are in a frictionless environment, so this data wouldn't be the same as if it was in the real world.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We were also planning on making the carts 60 kg, since that would give the ride more energy at the at the initial drop and at the bottom of the drop.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a test I did where the mass of the car was 60 kg, the total energy was 2936 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then in a different test where the mass was 50 kg and the mass was 2446 J.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that when the mass increases the energy increases.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
E1R: My team and I have come up with a couple ideas for the roller coaster for you and your family's park.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then at the bottom of the initial drop, it would give a PE of 1 J and a KE of 1954 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy does not change throughout the ride even while the KE and the PE are changing.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Law Of Conservation of Energy states that Energy can not be created or destroyed, on turned into another form of energy.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
The law proves that you can not have more or less total energy than you started with.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"While just testing with the initial drop of 5 m, at the top of the initial drop total energy was 2,443 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then at the bottom of the initial drop, the total energy was also 2,443 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a different test where the initial drop was 4 m, the total energy at the top of the initial drop was 1,955 J, then at the bottom of the initial drop the total energy was 1,955 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
These two pieces of data show that the total energy stays the same throughout the whole ride.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The amount of PE also relates to height.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Height and PE have a direct relationship meaning that if the height goes down the PE goes down, and if the height goes up the PE goes up.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a test run where the initial height was 5 m and the PE was 2,443 J, then at the bottom of the initial drop, when the height would be about 0 m the PE was 1 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a different test when the initial height was 4 m, the PE was 1,955 J, then the bottom height being 0 m, the PE was 1 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"These two test runs go to show that when the height goes up, the PE goes up and vise versa.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We found that this happens since there isn't enough KE to make it over the hill since the energy has to be split in between KE and PE, we had to make it 4 m. The Law of Conservation of Energy says that Energy can't be created or destroyed only changed, and that is also the reason we can't make the hill height and the initial drop the same.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a test I did where the mass of the car was 60 kg, the total energy was 2,936 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then in a different test where the mass was 50 kg and the mass was 2,446 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height for the roller coaster will be 5 meters.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the taller the initial drop height the more PE there will be.,P1_05_18_22-23,E1R,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Having more PE means we will also have more total energy and KE.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because energy cant be created or destroyed according to the Law of Conservation of Energy.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
For example when the initial height was 3 meters the PE at the top was 1466J with the KE being 0J.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then at the bottom the KE was 1456J and PE was 1.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, we tried 4 meters and got 1955J of PE and 0J of KE at the top, then at the bottom 1954J of KE and 1J PE.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Finally we did 5 meters and got a PE of 2443J at the initial drop and KE with 1J PE at the bottom and 2442J of KE.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows like that I said, the more height there is the more energy there will be, making it so the roller coaster can make it until the end.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For the hill height we decided on 3 meters.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the hill height has to be less then the initial drop.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"It needs to be less then the initial drop because if its to high there wont be enough energy to get over the hill, as energy cant be created.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When we tested 5.01 meters the cart was not able to go over.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of the hill the PE was 2448J, which is greater than the energy given at five meters, making it so the cart coldnot go over the hill.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We decided to go with 3 meters because at the top of the hill the PE was 1471J and KE was 975J with a total of 2446J, making the cart able to go over the hill.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We also learned that the greater the cars mass the more PE and KE it would have.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For example when we used 40kg for weight the PE was 1955J, at the initial drop, and the 1951J of KE at the bottom of the drop.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"On the other hand a 60kg cart had 2933J of PE at the initial drop, 2927J of KE at the bottom and the total energy being 2933J.",P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE and KE are indirectly related.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So when PE is high like at the top of the hill, KE is at 0, same with the end of the ride with PE at zero and KE being the same as total energy.",P1_05_18_22-23,E1R,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster design is 5 meters.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because when you have a higher drop height the PE is larger making the car go faster, so it is able to go up hills and go through loops.",P1_06_14_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when I tested the drop height of 4 meters, the PE was 1955 but when I increased the drop to 5 meters the PE increased meaning it was able to go up our 4 meter hill and go through loops.",P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When I tested the roller coaster the PE and the KE were almost always stayed the same.,P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
